Time(s),Motor_Angle(deg),Motor_Angle(rad),Pendulum_Angle(deg),Pendulum_Angle(rad),Pendulum_Angle_From_Upright(deg),Motor_Velocity(rad/s),Pendulum_Velocity(rad/s),Motor_Voltage(V),Controller_Mode,Motor_RPM
17.490,15.770,0.275,-717.530,-12.523,177.530,0.000,0.000,-0.621,Energy,-25.0
17.571,-0.400,-0.007,-699.960,-12.217,159.960,0.000,0.000,0.006,Energy,-42.0
17.652,-23.960,-0.418,-699.600,-12.210,159.600,0.000,0.000,-2.000,Bang-Bang,-54.0
17.730,-54.540,-0.952,-716.480,-12.505,176.480,0.000,0.000,2.000,Bang-Bang,-57.0
17.798,-67.020,-1.170,-718.410,-12.539,178.410,0.000,0.000,2.000,Bang-Bang,-12.0
17.869,-61.570,-1.075,-702.240,-12.256,162.240,0.000,0.000,2.000,Bang-Bang,22.0
17.933,-51.730,-0.903,-690.460,-12.051,150.460,0.000,0.000,2.000,Bang-Bang,25.0
18.002,-41.010,-0.716,-691.690,-12.072,151.690,0.000,0.000,-2.000,Bang-Bang,26.0
18.073,-40.660,-0.710,-716.300,-12.502,176.300,0.000,0.000,2.000,Bang-Bang,-22.0
18.151,-44.700,-0.780,-748.650,-13.066,151.350,0.000,0.000,-2.000,Bang-Bang,15.0
18.228,-31.690,-0.553,-747.420,-13.045,152.580,0.000,0.000,2.000,Bang-Bang,24.0
18.298,-11.300,-0.197,-722.460,-12.609,177.540,0.000,0.000,2.000,Bang-Bang,70.0
18.368,17.530,0.306,-687.480,-11.999,147.480,0.000,0.000,2.000,Bang-Bang,57.0
18.436,36.860,0.643,-673.760,-11.759,133.760,0.000,0.000,-2.000,Bang-Bang,40.0
18.504,43.900,0.766,-690.110,-12.045,150.110,0.000,0.000,-2.000,Bang-Bang,-9.0
18.586,23.150,0.404,-750.050,-13.091,149.950,0.000,0.000,-2.000,Bang-Bang,-45.0
18.652,11.550,0.202,-785.210,-13.704,114.790,0.000,0.000,-2.000,Bang-Bang,-19.0
18.726,2.940,0.051,-788.370,-13.760,111.630,0.000,0.000,2.000,Bang-Bang,-22.0
18.793,-1.980,-0.035,-758.670,-13.241,141.330,0.000,0.000,2.000,Bang-Bang,4.0
18.871,20.520,0.358,-683.430,-11.928,143.430,0.000,0.000,2.000,Bang-Bang,37.0
18.943,26.320,0.459,-642.830,-11.220,102.830,0.000,0.000,2.000,Bang-Bang,6.0
19.018,28.600,0.499,-637.030,-11.118,97.030,0.000,0.000,-2.000,Bang-Bang,6.0
19.093,26.140,0.456,-671.660,-11.723,131.660,0.000,0.000,-2.000,Bang-Bang,-30.0
19.168,-12.350,-0.216,-756.380,-13.201,143.620,0.000,0.000,-2.000,Bang-Bang,-72.0
19.248,-29.410,-0.513,-810.700,-14.149,89.300,0.000,0.000,2.000,Bang-Bang,-23.0
19.324,-40.480,-0.707,-822.120,-14.349,77.880,0.000,0.000,2.000,Bang-Bang,-20.0
19.400,-45.050,-0.786,-794.530,-13.867,105.470,0.000,0.000,2.000,Bang-Bang,3.0
19.475,-18.330,-0.320,-717.010,-12.514,177.010,0.000,0.000,2.000,Bang-Bang,126.0
19.583,13.310,0.232,-623.490,-10.882,83.490,0.000,0.000,2.000,Bang-Bang,17.0
19.660,25.260,0.441,-603.100,-10.526,63.100,0.000,0.000,-2.000,Bang-Bang,32.0
19.736,40.730,0.711,-629.290,-10.983,89.290,0.000,0.000,-2.000,Bang-Bang,25.0
19.818,30.890,0.539,-702.940,-12.269,162.940,0.000,0.000,-2.000,Bang-Bang,-95.0
19.894,-0.930,-0.016,-804.370,-14.039,95.630,0.000,0.000,-2.000,Bang-Bang,-15.0
19.979,-4.440,-0.077,-850.600,-14.846,49.400,0.000,0.000,-2.000,Bang-Bang,-10.0
20.063,-21.670,-0.378,-848.670,-14.812,51.330,0.000,0.000,2.000,Bang-Bang,-52.0
20.136,-39.070,-0.682,-806.830,-14.082,93.170,0.000,0.000,2.000,Bang-Bang,-18.0
20.224,-11.300,-0.197,-697.320,-12.171,157.320,0.000,0.000,2.000,Bang-Bang,104.0
20.301,2.410,0.042,-615.050,-10.735,75.050,0.000,0.000,2.000,Bang-Bang,-5.0
20.383,1.000,0.017,-575.330,-10.041,35.330,0.000,0.000,2.000,Bang-Bang,3.0
20.504,27.720,0.484,-591.850,-10.330,51.850,0.000,0.000,-2.000,Bang-Bang,55.0
20.585,40.730,0.711,-658.300,-11.490,118.300,0.000,0.000,-2.000,Bang-Bang,-5.0
20.756,-1.980,-0.035,-850.950,-14.852,49.050,0.000,0.000,-2.000,Bang-Bang,7.0
20.823,-5.850,-0.102,-884.880,-15.444,15.120,0.000,0.000,-2.000,Bang-Bang,-28.0
20.899,-29.760,-0.519,-882.240,-15.398,17.760,0.000,0.000,2.000,LQR,-72.0
20.963,-54.540,-0.952,-863.610,-15.073,36.390,0.000,0.000,2.000,LQR,-49.0
21.031,-68.960,-1.204,-831.440,-14.511,68.560,0.000,0.000,2.000,Energy,-22.0
21.111,-63.860,-1.115,-766.930,-13.385,133.070,0.000,0.000,2.000,Energy,55.0
21.194,-20.260,-0.354,-652.500,-11.388,112.500,0.000,0.000,-1.468,Energy,26.0
21.268,-24.830,-0.433,-599.410,-10.462,59.410,0.000,0.000,-1.064,Energy,-26.0
21.335,-36.260,-0.633,-582.010,-10.158,42.010,0.000,0.000,-0.019,Energy,-24.0
21.403,-41.530,-0.725,-592.030,-10.333,52.030,0.000,0.000,0.018,Energy,-8.0
21.472,-44.000,-0.768,-631.750,-11.026,91.750,0.000,0.000,1.413,Energy,-11.0
21.547,-69.830,-1.219,-717.360,-12.520,177.360,0.000,0.000,2.000,Energy,-116.0
21.621,-87.240,-1.523,-791.890,-13.821,108.110,0.000,0.000,2.000,Energy,7.0
21.697,-73.880,-1.289,-815.620,-14.235,84.380,0.000,0.000,2.000,Energy,38.0
21.769,-54.190,-0.946,-801.910,-13.996,98.090,0.000,0.000,-0.638,Energy,52.0
21.847,-16.750,-0.292,-747.770,-13.051,152.230,0.000,0.000,-1.325,Energy,124.0
21.923,36.340,0.634,-677.980,-11.833,137.980,0.000,0.000,-1.056,Energy,62.0
22.003,50.580,0.883,-659.530,-11.511,119.530,0.000,0.000,-0.000,Energy,15.0
22.094,48.110,0.840,-689.760,-12.039,149.760,0.000,0.000,0.611,Energy,-29.0
22.166,28.080,0.490,-752.870,-13.140,147.130,0.000,0.000,1.366,Energy,-19.0
22.252,32.290,0.564,-772.380,-13.481,127.620,0.000,0.000,0.001,Energy,19.0
22.327,47.240,0.824,-752.340,-13.131,147.660,0.000,0.000,-0.793,Energy,45.0
22.402,71.670,1.251,-708.040,-12.358,168.040,0.000,0.000,-2.000,Energy,43.0
22.485,72.370,1.263,-693.100,-12.097,153.100,0.000,0.000,-2.000,Energy,-29.0
22.568,44.950,0.785,-721.930,-12.600,178.070,0.000,0.000,0.800,Energy,-80.0
22.649,13.660,0.238,-754.450,-13.168,145.550,0.000,0.000,0.003,Energy,-38.0
22.723,3.470,0.061,-749.350,-13.079,150.650,0.000,0.000,-0.509,Energy,-13.0
22.797,4.170,0.073,-717.710,-12.526,177.710,0.000,0.000,-0.926,Energy,4.0
22.873,-1.630,-0.028,-693.630,-12.106,153.630,0.000,0.000,0.006,Energy,-27.0
22.948,-19.740,-0.345,-695.030,-12.131,155.030,0.000,0.000,-0.006,Energy,-48.0
23.027,-46.100,-0.805,-716.660,-12.508,176.660,0.000,0.000,-0.007,Energy,-59.0
23.104,-66.500,-1.161,-732.480,-12.784,167.520,0.000,0.000,2.000,Energy,-20.0
23.174,-61.920,-1.081,-716.660,-12.508,176.660,0.000,0.000,2.000,Energy,27.0
23.246,-49.270,-0.860,-693.980,-12.112,153.980,0.000,0.000,0.005,Energy,24.0
23.326,-45.580,-0.796,-694.330,-12.118,154.330,0.000,0.000,-0.006,Energy,-4.0
23.413,-54.720,-0.955,-725.620,-12.664,174.380,0.000,0.000,0.991,Energy,-17.0
23.488,-53.490,-0.934,-740.030,-12.916,159.970,0.000,0.000,0.007,Energy,15.0
23.615,-29.760,-0.519,-717.890,-12.530,177.890,0.000,0.000,-1.425,Energy,38.0
23.698,-18.510,-0.323,-706.110,-12.324,166.110,0.000,0.000,0.000,Energy,9.0
23.775,-20.790,-0.363,-716.300,-12.502,176.300,0.000,0.000,-0.007,Energy,-10.0
23.856,-25.540,-0.446,-731.250,-12.763,168.750,0.000,0.000,0.007,Energy,-6.0
23.930,-23.780,-0.415,-731.250,-12.763,168.750,0.000,0.000,-0.007,Energy,9.0
24.006,-17.100,-0.298,-718.590,-12.542,178.590,0.000,0.000,0.007,Energy,14.0
24.081,-14.290,-0.249,-710.500,-12.401,170.500,0.000,0.000,0.007,Energy,3.0
24.163,-18.510,-0.323,-715.070,-12.480,175.070,0.000,0.000,-0.007,Energy,-13.0
24.238,-25.540,-0.446,-725.270,-12.658,174.730,0.000,0.000,0.007,Energy,-13.0
24.313,-28.170,-0.492,-727.200,-12.692,172.800,0.000,0.000,-0.007,Energy,-3.0
24.384,-26.590,-0.464,-720.000,-12.566,180.000,0.000,0.000,0.000,Energy,5.0
24.455,-25.710,-0.449,-713.320,-12.450,173.320,0.000,0.000,0.007,Energy,-2.0
24.526,-28.000,-0.489,-713.140,-12.447,173.140,0.000,0.000,-0.007,Energy,-8.0
24.602,-33.270,-0.581,-719.640,-12.560,179.640,0.000,0.000,-0.007,Energy,-11.0
24.679,-36.610,-0.639,-723.510,-12.628,176.490,0.000,0.000,0.007,Energy,-6.0
24.748,-36.080,-0.630,-721.400,-12.591,178.600,0.000,0.000,-0.007,Energy,1.0
24.821,-33.270,-0.581,-715.420,-12.486,175.420,0.000,0.000,2.000,Bang-Bang,13.0
24.891,-22.550,-0.394,-703.650,-12.281,163.650,0.000,0.000,2.000,Bang-Bang,30.0
24.956,-9.890,-0.173,-697.500,-12.174,157.500,0.000,0.000,2.000,Bang-Bang,32.0
25.028,1.710,0.030,-702.940,-12.269,162.940,0.000,0.000,-2.000,Bang-Bang,17.0
25.097,-4.440,-0.077,-734.760,-12.824,165.240,0.000,0.000,-2.000,Bang-Bang,-28.0
25.176,-14.990,-0.262,-763.940,-13.333,136.060,0.000,0.000,-2.000,Bang-Bang,-17.0
25.296,-25.540,-0.446,-749.880,-13.088,150.120,0.000,0.000,2.000,Bang-Bang,-12.0
25.368,-17.630,-0.308,-701.710,-12.247,161.710,0.000,0.000,2.000,Bang-Bang,31.0
25.445,-11.120,-0.194,-664.450,-11.597,124.450,0.000,0.000,2.000,Bang-Bang,5.0
25.524,-10.250,-0.179,-661.640,-11.548,121.640,0.000,0.000,-2.000,Bang-Bang,2.0
25.608,-23.960,-0.418,-708.570,-12.367,168.570,0.000,0.000,-2.000,Bang-Bang,-73.0
25.687,-52.260,-0.912,-773.430,-13.499,126.570,0.000,0.000,2.000,Bang-Bang,-22.0
25.762,-50.850,-0.887,-786.440,-13.726,113.560,0.000,0.000,2.000,Bang-Bang,15.0
25.830,-40.300,-0.703,-763.240,-13.321,136.760,0.000,0.000,2.000,Bang-Bang,43.0
25.900,-4.440,-0.077,-703.300,-12.275,163.300,0.000,0.000,2.000,Bang-Bang,105.0
25.972,24.030,0.419,-651.620,-11.373,111.620,0.000,0.000,2.000,Bang-Bang,40.0
26.047,38.800,0.677,-638.780,-11.149,98.780,0.000,0.000,-2.000,Bang-Bang,31.0
26.114,45.650,0.797,-661.280,-11.542,121.280,0.000,0.000,-2.000,Bang-Bang,-8.0
26.181,24.210,0.423,-725.970,-12.671,174.030,0.000,0.000,-2.000,Bang-Bang,-100.0
26.252,1.180,0.021,-792.770,-13.836,107.230,0.000,0.000,-2.000,Bang-Bang,-26.0
26.324,-7.610,-0.133,-821.250,-14.334,78.750,0.000,0.000,-2.000,Bang-Bang,-22.0
26.392,-20.260,-0.354,-814.040,-14.208,85.960,0.000,0.000,2.000,Bang-Bang,-32.0
26.459,-26.770,-0.467,-774.490,-13.517,125.510,0.000,0.000,2.000,Bang-Bang,4.0
26.533,0.830,0.014,-685.370,-11.962,145.370,0.000,0.000,2.000,Bang-Bang,60.0
26.607,8.560,0.149,-624.020,-10.891,84.020,0.000,0.000,2.000,Bang-Bang,6.0
26.688,10.320,0.180,-602.050,-10.508,62.050,0.000,0.000,2.000,Bang-Bang,10.0
26.761,19.460,0.340,-622.440,-10.864,82.440,0.000,0.000,-2.000,Bang-Bang,18.0
26.832,14.010,0.245,-679.210,-11.854,139.210,0.000,0.000,-2.000,Bang-Bang,-57.0
26.907,-28.000,-0.489,-779.060,-13.597,120.940,0.000,0.000,-2.000,Bang-Bang,-47.0
26.985,-35.730,-0.624,-837.240,-14.613,62.760,0.000,0.000,2.000,Bang-Bang,-6.0
27.062,-32.920,-0.575,-860.800,-15.024,39.200,0.000,0.000,-2.000,Bang-Bang,7.0
27.136,-42.240,-0.737,-846.910,-14.781,53.090,0.000,0.000,2.000,Bang-Bang,-23.0
27.201,-46.460,-0.811,-810.870,-14.152,89.130,0.000,0.000,2.000,Bang-Bang,4.0
27.277,-18.330,-0.320,-724.740,-12.649,175.260,0.000,0.000,2.000,Bang-Bang,152.0
27.349,18.580,0.324,-634.210,-11.069,94.210,0.000,0.000,2.000,Bang-Bang,30.0
27.416,25.790,0.450,-589.740,-10.293,49.740,0.000,0.000,2.000,Bang-Bang,16.0
27.482,38.270,0.668,-574.450,-10.026,34.450,0.000,0.000,-2.000,Bang-Bang,41.0
27.551,53.040,0.926,-581.300,-10.146,41.300,0.000,0.000,-2.000,Bang-Bang,31.0
27.618,62.000,1.082,-607.670,-10.606,67.670,0.000,0.000,-2.000,Bang-Bang,12.0
27.689,56.900,0.993,-659.350,-11.508,119.350,0.000,0.000,-2.000,Bang-Bang,-43.0
27.760,5.400,0.094,-762.180,-13.303,137.820,0.000,0.000,-2.000,Bang-Bang,-98.0
27.862,-16.220,-0.283,-841.460,-14.686,58.540,0.000,0.000,-2.000,Bang-Bang,-23.0
27.931,-37.320,-0.651,-868.180,-15.153,31.820,0.000,0.000,2.000,Bang-Bang,-66.0
28.008,-69.480,-1.213,-849.720,-14.830,50.280,0.000,0.000,2.000,Bang-Bang,-58.0
28.084,-85.830,-1.498,-805.070,-14.051,94.930,0.000,0.000,2.000,Bang-Bang,-18.0
28.166,-55.250,-0.964,-699.780,-12.213,159.780,0.000,0.000,2.000,Bang-Bang,118.0
28.237,-37.320,-0.651,-618.220,-10.790,78.220,0.000,0.000,2.000,Bang-Bang,8.0
28.308,-36.610,-0.639,-574.270,-10.023,34.270,0.000,0.000,2.000,Bang-Bang,2.0
28.384,-21.500,-0.375,-563.200,-9.830,23.200,0.000,0.000,-2.000,Bang-Bang,56.0
28.465,8.390,0.146,-590.440,-10.305,50.440,0.000,0.000,-2.000,Bang-Bang,51.0
28.549,20.340,0.355,-647.750,-11.305,107.750,0.000,0.000,-2.000,Bang-Bang,-7.0
28.641,-24.480,-0.427,-781.340,-13.637,118.660,0.000,0.000,-2.000,Bang-Bang,-43.0
28.711,-28.700,-0.501,-846.210,-14.769,53.790,0.000,0.000,-2.000,Bang-Bang,2.0
28.792,-25.360,-0.443,-886.280,-15.469,13.720,0.000,0.000,-2.000,Bang-Bang,-5.0
28.867,-39.780,-0.694,-899.120,-15.693,0.880,0.000,0.000,-2.000,LQR,-48.0
28.936,-64.390,-1.124,-895.600,-15.631,4.400,0.000,0.000,0.634,LQR,-70.0
29.004,-90.930,-1.587,-886.460,-15.472,13.540,0.000,0.000,2.000,LQR,-49.0
29.071,-101.830,-1.777,-885.580,-15.456,14.420,0.000,0.000,2.000,LQR,-12.0
29.150,-94.800,-1.655,-896.130,-15.640,3.870,0.000,0.000,-2.000,LQR,36.0
29.225,-81.610,-1.424,-911.600,-15.910,11.600,0.000,0.000,-2.000,LQR,18.0
29.303,-77.040,-1.345,-926.890,-16.177,26.890,0.000,0.000,-2.000,LQR,6.0
29.383,-77.750,-1.357,-960.110,-16.757,60.110,0.000,0.000,2.000,Energy,-6.0
29.458,-86.010,-1.501,-1022.510,-17.846,122.510,0.000,0.000,2.000,Energy,-39.0
29.548,-120.990,-2.112,-1129.040,-19.705,130.960,0.000,0.000,2.000,Energy,-21.0
29.631,-106.220,-1.854,-1171.750,-20.451,88.250,0.000,0.000,2.000,Energy,46.0
29.704,-82.320,-1.437,-1164.550,-20.325,95.450,0.000,0.000,2.000,Energy,60.0
29.781,-44.170,-0.771,-1119.020,-19.531,140.980,0.000,0.000,-1.187,Energy,127.0
29.855,25.260,0.441,-1047.480,-18.282,147.480,0.000,0.000,-1.471,Energy,111.0
29.926,54.620,0.953,-1018.820,-17.782,118.820,0.000,0.000,-0.000,Energy,43.0
29.997,66.750,1.165,-1026.030,-17.908,126.030,0.000,0.000,-2.000,Energy,18.0
30.072,56.020,0.978,-1079.120,-18.834,179.120,0.000,0.000,1.837,Energy,-56.0
30.144,41.790,0.729,-1133.780,-19.788,126.220,0.000,0.000,0.703,Energy,-10.0
30.220,46.710,0.815,-1149.080,-20.055,110.920,0.000,0.000,-2.000,Bang-Bang,15.0
30.285,51.810,0.904,-1131.670,-19.751,128.330,0.000,0.000,-2.000,Bang-Bang,13.0
30.350,61.300,1.070,-1089.660,-19.018,170.340,0.000,0.000,-2.000,Bang-Bang,32.0
30.420,63.760,1.113,-1049.760,-18.322,149.760,0.000,0.000,2.000,Bang-Bang,-19.0
30.485,50.050,0.874,-1039.210,-18.138,139.210,0.000,0.000,2.000,Bang-Bang,-35.0
30.556,33.000,0.576,-1049.580,-18.319,149.580,0.000,0.000,-2.000,Bang-Bang,-55.0
30.627,-2.860,-0.050,-1088.960,-19.006,171.040,0.000,0.000,-2.000,Bang-Bang,-106.0
30.706,-43.820,-0.765,-1132.200,-19.761,127.800,0.000,0.000,2.000,Bang-Bang,-64.0
30.772,-61.400,-1.072,-1136.770,-19.840,123.230,0.000,0.000,2.000,Bang-Bang,-28.0
30.842,-62.280,-1.087,-1105.660,-19.297,154.340,0.000,0.000,2.000,Bang-Bang,27.0
30.919,-37.320,-0.651,-1034.640,-18.058,134.640,0.000,0.000,2.000,Bang-Bang,34.0
30.984,-30.280,-0.528,-1003.530,-17.515,103.530,0.000,0.000,2.000,Bang-Bang,13.0
31.054,-24.310,-0.424,-1002.120,-17.490,102.120,0.000,0.000,-2.000,Bang-Bang,16.0
31.128,-22.900,-0.400,-1036.230,-18.086,136.230,0.000,0.000,-2.000,Bang-Bang,-20.0
31.202,-53.490,-0.934,-1117.960,-19.512,142.040,0.000,0.000,2.000,Bang-Bang,-47.0
31.269,-55.770,-0.973,-1155.760,-20.172,104.240,0.000,0.000,-2.000,Bang-Bang,10.0
31.343,-48.740,-0.851,-1160.850,-20.261,99.150,0.000,0.000,2.000,Bang-Bang,14.0
31.417,-36.080,-0.630,-1122.890,-19.598,137.110,0.000,0.000,2.000,Bang-Bang,56.0
31.484,3.990,0.070,-1052.750,-18.374,152.750,0.000,0.000,2.000,Bang-Bang,102.0
31.560,29.130,0.508,-998.080,-17.420,98.080,0.000,0.000,-2.000,Bang-Bang,34.0
31.631,42.670,0.745,-984.550,-17.184,84.550,0.000,0.000,-2.000,Bang-Bang,24.0
31.695,47.760,0.834,-1002.480,-17.497,102.480,0.000,0.000,-2.000,Bang-Bang,6.0
31.767,31.590,0.551,-1062.940,-18.552,162.940,0.000,0.000,-2.000,Bang-Bang,-101.0
31.840,-4.800,-0.084,-1146.620,-20.012,113.380,0.000,0.000,-2.000,Bang-Bang,-39.0
31.907,-15.340,-0.268,-1186.870,-20.715,73.130,0.000,0.000,-2.000,Bang-Bang,-23.0
31.976,-28.700,-0.501,-1193.370,-20.828,66.630,0.000,0.000,2.000,Bang-Bang,-43.0
32.044,-47.690,-0.832,-1163.840,-20.313,96.160,0.000,0.000,2.000,Bang-Bang,-32.0
32.112,-44.700,-0.780,-1098.800,-19.178,161.200,0.000,0.000,2.000,Bang-Bang,66.0
32.179,-21.670,-0.378,-1011.090,-17.647,111.090,0.000,0.000,2.000,Bang-Bang,13.0
32.252,-24.830,-0.433,-961.690,-16.785,61.690,0.000,0.000,2.000,Bang-Bang,-12.0
32.324,-24.310,-0.424,-946.750,-16.524,46.750,0.000,0.000,2.000,Bang-Bang,14.0
32.402,-10.950,-0.191,-972.420,-16.972,72.420,0.000,0.000,-2.000,Bang-Bang,25.0
32.482,-13.940,-0.243,-1036.400,-18.089,136.400,0.000,0.000,-2.000,Bang-Bang,-54.0
32.564,-58.060,-1.013,-1152.770,-20.120,107.230,0.000,0.000,2.000,Bang-Bang,-24.0
32.639,-53.660,-0.937,-1206.560,-21.058,53.440,0.000,0.000,-2.000,Bang-Bang,23.0
32.706,-49.440,-0.863,-1223.080,-21.347,36.920,0.000,0.000,2.000,Bang-Bang,-3.0
32.778,-57.180,-0.998,-1209.370,-21.107,50.630,0.000,0.000,2.000,Bang-Bang,-18.0
32.853,-58.580,-1.022,-1167.710,-20.380,92.290,0.000,0.000,2.000,Bang-Bang,9.0
32.931,-22.020,-0.384,-1077.180,-18.800,177.180,0.000,0.000,2.000,Bang-Bang,165.0
33.008,15.420,0.269,-987.180,-17.230,87.180,0.000,0.000,2.000,Bang-Bang,32.0
33.081,26.840,0.468,-943.590,-16.469,43.590,0.000,0.000,2.000,Bang-Bang,31.0
33.154,46.880,0.818,-938.320,-16.377,38.320,0.000,0.000,-2.000,Bang-Bang,50.0
33.220,63.760,1.113,-956.070,-16.687,56.070,0.000,0.000,-2.000,Bang-Bang,34.0
33.285,70.610,1.232,-995.090,-17.368,95.090,0.000,0.000,-2.000,Bang-Bang,7.0
33.360,40.030,0.699,-1085.440,-18.945,174.560,0.000,0.000,-2.000,Bang-Bang,-151.0
33.430,10.320,0.180,-1171.230,-20.442,88.770,0.000,0.000,-2.000,Bang-Bang,-26.0
33.506,3.110,0.054,-1218.860,-21.273,41.140,0.000,0.000,-2.000,Bang-Bang,-21.0
33.593,-21.140,-0.369,-1228.000,-21.433,32.000,0.000,0.000,2.000,Bang-Bang,-75.0
33.660,-55.070,-0.961,-1193.200,-20.825,66.800,0.000,0.000,2.000,Bang-Bang,-57.0
33.731,-64.910,-1.133,-1133.080,-19.776,126.920,0.000,0.000,2.000,Bang-Bang,5.0
33.802,-33.100,-0.578,-1025.680,-17.901,125.680,0.000,0.000,2.000,Bang-Bang,41.0
33.879,-33.800,-0.590,-955.890,-16.683,55.890,0.000,0.000,2.000,Bang-Bang,-18.0
33.950,-39.420,-0.688,-917.570,-16.015,17.570,0.000,0.000,2.000,Bang-Bang,4.0
34.025,-25.360,-0.443,-913.710,-15.947,13.710,0.000,0.000,-2.000,LQR,48.0
34.093,-8.490,-0.148,-925.660,-16.156,25.660,0.000,0.000,-2.000,LQR,33.0
34.166,1.880,0.033,-948.330,-16.551,48.330,0.000,0.000,0.811,Energy,16.0
34.240,3.820,0.067,-992.460,-17.322,92.460,0.000,0.000,1.082,Energy,-2.0
34.320,-25.190,-0.440,-1090.370,-19.031,169.630,0.000,0.000,2.000,Energy,-107.0
34.394,-36.440,-0.636,-1164.020,-20.316,95.980,0.000,0.000,1.159,Energy,16.0
34.468,-24.130,-0.421,-1188.800,-20.748,71.200,0.000,0.000,-0.013,Energy,30.0
